[2023-11-02 08:43:32] | UserAccount_ID: 1 | UserID: NULL | Action: / | 
[2023-11-02 09:37:11] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:37:11] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:38:08] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:38:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:38:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:38:32] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:38:48] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:39:02] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:39:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:39:45] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:39:45] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:39:46] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:40:07] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:40:52] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:40:57] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-product-data | product_id: 3 | name: Smartwatch | image: smartwatch.png | description: Track your fitness and receive notifications | price: 150 | cate: Smart Devices | 
[2023-11-02 09:40:57] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:41:48] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/3 | 
[2023-11-02 09:41:49] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-dashboard | 
[2023-11-02 09:41:52] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:42:08] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:42:09] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:42:35] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:42:53] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:42:59] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:43:01] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 09:43:04] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/6 | 
[2023-11-02 09:43:07] | UserAccount_ID: 1 | UserID: 14 | Action: /disable-product/6 | 
[2023-11-02 09:43:07] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/6 | 
[2023-11-02 09:43:10] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:43:10] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:43:18] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:43:19] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:43:20] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:43:20] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:43:21] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:44:02] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:44:12] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/6 | 
[2023-11-02 09:44:16] | UserAccount_ID: 1 | UserID: 14 | Action: /disable-product/6 | 
[2023-11-02 09:44:16] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/6 | 
[2023-11-02 09:44:23] | UserAccount_ID: 1 | UserID: 14 | Action: /enable-product/6 | 
[2023-11-02 09:44:23] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/6 | 
[2023-11-02 09:44:29] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/6 | 
[2023-11-02 09:44:30] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:44:36] | UserAccount_ID: 1 | UserID: 14 | Action: /disable-product/6 | 
[2023-11-02 09:44:36] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/6 | 
[2023-11-02 09:44:37] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:44:41] | UserAccount_ID: 1 | UserID: 14 | Action: /enable-product/6 | 
[2023-11-02 09:44:41] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/6 | 
[2023-11-02 09:44:43] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:44:48] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:46:08] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 09:46:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 09:46:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-settings | 
[2023-11-02 09:46:10] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-coupons | 
[2023-11-02 09:46:11] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 09:46:12] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-orders | 
[2023-11-02 09:46:13] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 09:46:24] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-11-02 09:46:26] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 09:46:30] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/24 | 
[2023-11-02 09:53:44] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/24 | 
[2023-11-02 10:03:43] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-product-info/24 | 
[2023-11-02 10:03:45] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:04:06] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:04:18] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:04:19] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:04:24] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:04:32] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 10:04:33] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-orders | 
[2023-11-02 10:04:35] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-dashboard | 
[2023-11-02 10:08:28] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 10:08:29] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-settings | 
[2023-11-02 10:08:29] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:13:31] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:13:56] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:14:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:16:22] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:16:25] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:17:38] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:17:46] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:17:47] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:17:54] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:17:55] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:18:13] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:18:48] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:18:49] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:18:49] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:18:57] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:19:04] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:19:04] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:19:43] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:19:48] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:19:48] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:19:49] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:19:49] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:19:50] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:19:51] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:19:59] | UserAccount_ID: 1 | UserID: 14 | Action: /admin | 
[2023-11-02 10:20:01] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-users | 
[2023-11-02 10:20:14] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-users | 
[2023-11-02 10:20:17] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:20:17] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:20:23] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen | street: 2 | 
[2023-11-02 10:20:23] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:20:53] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:20:57] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen1 | street: 2 | 
[2023-11-02 10:20:57] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:21:15] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:21:20] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen | street: 2 | 
[2023-11-02 10:21:41] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen | street: 2 | 
[2023-11-02 10:21:54] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen | street: 2 | 
[2023-11-02 10:21:54] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:21:54] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:21:55] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:21:59] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:22:05] | UserAccount_ID: 1 | UserID: 14 | Action: /edit-admin-data | admin_ID: 1 | email: test@gmail.com | username: Tijmen | level: 1 | 
[2023-11-02 10:22:05] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins-info/1 | 
[2023-11-02 10:23:04] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 10:23:05] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:23:06] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-orders | 
[2023-11-02 10:23:07] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-admins | 
[2023-11-02 10:23:08] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-products | 
[2023-11-02 10:23:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-orders | 
[2023-11-02 10:23:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-users | 
[2023-11-02 10:23:09] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-dashboard | 
[2023-11-02 10:23:17] | UserAccount_ID: 1 | UserID: 14 | Action: /admin-dashboard | 
[2023-11-02 10:23:20] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:20] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:20] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:20] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:20] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:21] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:22] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:22] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:22] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:22] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:22] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:22] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:23] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:23] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:23] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:23] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:23] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:23] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:24] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
[2023-11-02 10:23:24] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/4 | 
