[2023-10-12 08:29:54] | UserAccount_ID: 1 | UserID: NULL | Action: / | 
[2023-10-12 08:30:24] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/38 | 
[2023-10-12 08:30:24] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/38 | 
[2023-10-12 08:30:25] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/38 | 
[2023-10-12 08:30:27] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/42 | 
[2023-10-12 08:30:27] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/42 | 
[2023-10-12 08:30:28] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/42 | 
[2023-10-12 08:30:28] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/42 | 
[2023-10-12 08:30:31] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/31 | 
[2023-10-12 08:30:31] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/31 | 
[2023-10-12 08:30:32] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/31 | 
[2023-10-12 08:30:32] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/31 | 
[2023-10-12 08:30:33] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/31 | 
[2023-10-12 08:30:33] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/31 | 
[2023-10-12 08:30:33] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/31 | 
[2023-10-12 08:30:36] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:30:39] | UserAccount_ID: 1 | UserID: 14 | Action: /update-cart/31/6 | 
[2023-10-12 08:30:39] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:30:40] | UserAccount_ID: 1 | UserID: 14 | Action: /update-cart/31/7 | 
[2023-10-12 08:30:40] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:30:40] | UserAccount_ID: 1 | UserID: 14 | Action: /update-cart/31/8 | 
[2023-10-12 08:30:40] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:30:41] | UserAccount_ID: 1 | UserID: 14 | Action: /update-cart/31/7 | 
[2023-10-12 08:30:41] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:30:42] | UserAccount_ID: 1 | UserID: 14 | Action: /update-cart/31/8 | 
[2023-10-12 08:30:42] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:30:43] | UserAccount_ID: 1 | UserID: 14 | Action: /update-cart/31/9 | 
[2023-10-12 08:30:43] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:30:43] | UserAccount_ID: 1 | UserID: 14 | Action: /update-cart/31/10 | 
[2023-10-12 08:30:43] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:30:45] | UserAccount_ID: 1 | UserID: 14 | Action: /update-cart/31/10 | 
[2023-10-12 08:30:45] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:44:54] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 08:44:55] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:44:56] | UserAccount_ID: 1 | UserID: 14 | Action: /ordered | 
[2023-10-12 08:45:04] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 08:45:07] | UserAccount_ID: 1 | UserID: 14 | Action: / | 
[2023-10-12 08:45:08] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 08:47:54] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:55] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:55] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:55] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:55] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:55] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:56] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:56] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:56] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:56] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:56] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:56] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:57] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:57] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:57] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:57] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:57] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:58] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:58] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:58] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:58] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:58] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:58] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:59] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:59] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:59] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:59] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:47:59] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:48:00] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:48:00] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/35 | 
[2023-10-12 08:48:01] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:48:03] | UserAccount_ID: 1 | UserID: 14 | Action: /checkout-order/false | 
[2023-10-12 08:48:03] | UserAccount_ID: 1 | UserID: 14 | Action: /payment/62/44850 | 
[2023-10-12 08:48:04] | UserAccount_ID: 1 | UserID: 14 | Action: /order-paid/62 | 
[2023-10-12 08:48:07] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 08:48:09] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:48:10] | UserAccount_ID: 1 | UserID: 14 | Action: /ordered | 
[2023-10-12 08:48:13] | UserAccount_ID: 1 | UserID: 14 | Action: /orderinfo/62 | 
[2023-10-12 08:49:47] | UserAccount_ID: 1 | UserID: 14 | Action: / | 
[2023-10-12 08:49:49] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 08:49:50] | UserAccount_ID: 1 | UserID: 14 | Action: /about | 
[2023-10-12 08:49:52] | UserAccount_ID: 1 | UserID: 14 | Action: / | 
[2023-10-12 08:49:54] | UserAccount_ID: 1 | UserID: 14 | Action: /ordered | 
[2023-10-12 08:49:57] | UserAccount_ID: 1 | UserID: 14 | Action: /orderinfo/62 | 
[2023-10-12 08:50:24] | UserAccount_ID: 1 | UserID: 14 | Action: /orderinfo/1 | 
[2023-10-12 08:50:26] | UserAccount_ID: 1 | UserID: 14 | Action: /orderinfo/3 | 
[2023-10-12 08:50:31] | UserAccount_ID: 1 | UserID: 14 | Action: /orderinfo/5 | 
[2023-10-12 08:50:35] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 08:50:36] | UserAccount_ID: 1 | UserID: 14 | Action: / | 
[2023-10-12 08:50:37] | UserAccount_ID: 1 | UserID: 14 | Action: /about | 
[2023-10-12 08:50:38] | UserAccount_ID: 1 | UserID: 14 | Action: /contact | 
[2023-10-12 08:50:39] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:50:40] | UserAccount_ID: 1 | UserID: 14 | Action: /ordered | 
[2023-10-12 08:50:46] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 08:50:47] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/13 | 
[2023-10-12 08:50:48] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 08:50:50] | UserAccount_ID: 1 | UserID: 14 | Action: /apply-coupon/%3Cscript%3Ealert%28%271%27%29%3C/script%3E | 
[2023-10-12 08:50:52] | UserAccount_ID: 1 | UserID: 14 | Action: /apply-coupon/%3Cscript%3Ealert%28%271%27%29%3C/script%3E | 
[2023-10-12 08:50:52] | UserAccount_ID: 1 | UserID: 14 | Action: /apply-coupon/%3Cscript%3Ealert%28%271%27%29%3C/script%3E | 
[2023-10-12 08:50:52] | UserAccount_ID: 1 | UserID: 14 | Action: /apply-coupon/%3Cscript%3Ealert%28%271%27%29%3C/script%3E | 
[2023-10-12 08:50:52] | UserAccount_ID: 1 | UserID: 14 | Action: /apply-coupon/%3Cscript%3Ealert%28%271%27%29%3C/script%3E | 
[2023-10-12 08:50:52] | UserAccount_ID: 1 | UserID: 14 | Action: /apply-coupon/%3Cscript%3Ealert%28%271%27%29%3C/script%3E | 
[2023-10-12 08:50:52] | UserAccount_ID: 1 | UserID: 14 | Action: /apply-coupon/%3Cscript%3Ealert%28%271%27%29%3C/script%3E | 
[2023-10-12 08:50:57] | UserAccount_ID: 1 | UserID: 14 | Action: /logout | 
[2023-10-12 08:50:57] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 08:50:58] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 08:51:01] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test@gmail.com | password: ******** | 
[2023-10-12 08:51:04] | UserAccount_ID: 1 | UserID: NULL | Action: /register | 
[2023-10-12 08:51:10] | UserAccount_ID: 1 | UserID: NULL | Action: /register | firstname: Test | lastname: Test | email: test1@gmail.com | password: ******** | password_confirm: ******** | street: dddddd | zipcode: ddddddd | city: dddddddd | 
[2023-10-12 08:51:24] | UserAccount_ID: 1 | UserID: NULL | Action: /register | firstname: dsadddd | lastname: sdadddd | email: test111@gmail.com | password: ******** | password_confirm: ******** | street: dddddd | zipcode: ddddddd | city: dddddddd | 
[2023-10-12 08:51:24] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 08:51:29] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test111@gmail.com | password: ******** | 
[2023-10-12 08:51:29] | UserAccount_ID: 1 | UserID: 16 | Action: / | 
[2023-10-12 08:51:34] | UserAccount_ID: 1 | UserID: 16 | Action: /cart | 
[2023-10-12 08:51:58] | UserAccount_ID: 1 | UserID: 16 | Action: /logout | 
[2023-10-12 08:51:58] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 08:52:00] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 08:52:02] | UserAccount_ID: 1 | UserID: NULL | Action: /register | 
[2023-10-12 08:52:14] | UserAccount_ID: 1 | UserID: NULL | Action: /register | firstname: &lt;script&gt;alert(&#039;1&#039;)&lt;/script&gt; | lastname: &lt;script&gt;alert(&#039;1&#039;)&lt;/script&gt; | email: test2222@gmail.com | password: ******** | password_confirm: ******** | street: &lt;script&gt;alert(&#039;1&#039;)&lt;/script&gt; | zipcode: &lt;script&gt;alert(&#039;1&#039;)&lt;/script&gt; | city: &lt;script&gt;alert(&#039;1&#039;)&lt;/script&gt; | 
[2023-10-12 09:00:28] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:00:44] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:00:45] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:03:11] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:03:11] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:05:10] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:05:10] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:05:11] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:05:11] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:05:11] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:05:16] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:06:12] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:06:12] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:06:19] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:06:42] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:07:59] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:14:29] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:14:39] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:14:39] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:14:39] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:14:40] | UserAccount_ID: 1 | UserID: NULL | Action: / | 
[2023-10-12 09:14:41] | UserAccount_ID: 1 | UserID: NULL | Action: /products | 
[2023-10-12 09:16:37] | UserAccount_ID: 1 | UserID: NULL | Action: /products | 
[2023-10-12 09:16:37] | UserAccount_ID: 1 | UserID: NULL | Action: /products | 
[2023-10-12 09:16:38] | UserAccount_ID: 1 | UserID: NULL | Action: / | 
[2023-10-12 09:16:39] | UserAccount_ID: 1 | UserID: NULL | Action: /add-to-cart/4 | 
[2023-10-12 09:16:40] | UserAccount_ID: 1 | UserID: NULL | Action: /cart | 
[2023-10-12 09:16:41] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 09:16:45] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test@gmail.com | password: ******** | 
[2023-10-12 09:16:46] | UserAccount_ID: 1 | UserID: 14 | Action: / | 
[2023-10-12 09:16:48] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:16:49] | UserAccount_ID: 1 | UserID: 14 | Action: /checkout-order/false | 
[2023-10-12 09:16:49] | UserAccount_ID: 1 | UserID: 14 | Action: /payment/63/1000 | 
[2023-10-12 09:16:50] | UserAccount_ID: 1 | UserID: 14 | Action: /order-paid/63 | 
[2023-10-12 09:16:53] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 09:17:25] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:18:34] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:18:35] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 09:18:37] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:18:38] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 09:18:38] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/13 | 
[2023-10-12 09:18:39] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/13 | 
[2023-10-12 09:18:39] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/13 | 
[2023-10-12 09:18:40] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:18:41] | UserAccount_ID: 1 | UserID: 14 | Action: /checkout-order/false | 
[2023-10-12 09:18:41] | UserAccount_ID: 1 | UserID: 14 | Action: /payment/64/270 | 
[2023-10-12 09:18:42] | UserAccount_ID: 1 | UserID: 14 | Action: /order-paid/64 | 
[2023-10-12 09:18:45] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 09:19:04] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 09:19:34] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 09:19:34] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 09:19:34] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 09:19:35] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/13 | 
[2023-10-12 09:19:36] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:19:37] | UserAccount_ID: 1 | UserID: 14 | Action: /checkout-order/false | 
[2023-10-12 09:19:37] | UserAccount_ID: 1 | UserID: 14 | Action: /payment/65/90 | 
[2023-10-12 09:19:38] | UserAccount_ID: 1 | UserID: 14 | Action: /order-paid/65 | 
[2023-10-12 09:19:41] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 09:19:56] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 09:19:57] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 09:19:58] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/7 | 
[2023-10-12 09:19:58] | UserAccount_ID: 1 | UserID: 14 | Action: /add-to-cart/12 | 
[2023-10-12 09:19:59] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:20:00] | UserAccount_ID: 1 | UserID: 14 | Action: /checkout-order/false | 
[2023-10-12 09:20:00] | UserAccount_ID: 1 | UserID: 14 | Action: /payment/66/130 | 
[2023-10-12 09:20:01] | UserAccount_ID: 1 | UserID: 14 | Action: /order-paid/66 | 
[2023-10-12 09:20:04] | UserAccount_ID: 1 | UserID: 14 | Action: /order | 
[2023-10-12 09:20:07] | UserAccount_ID: 1 | UserID: 14 | Action: /logout | 
[2023-10-12 09:20:07] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 09:20:07] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 09:20:11] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test@gmail.com | password: ******** | 
[2023-10-12 09:20:22] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test@gmail.com3 | password: ******** | 
[2023-10-12 09:20:27] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test@gmail.com | password: ******** | 
[2023-10-12 09:20:27] | UserAccount_ID: 1 | UserID: 14 | Action: / | 
[2023-10-12 09:20:29] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:20:50] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:20:51] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:20:51] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:23:22] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:23:29] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:23:44] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 09:30:15] | UserAccount_ID: 1 | UserID: 14 | Action: /cart | 
[2023-10-12 10:07:40] | UserAccount_ID: 1 | UserID: 14 | Action: / | 
[2023-10-12 10:23:23] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 10:23:24] | UserAccount_ID: 1 | UserID: 14 | Action: /about | 
[2023-10-12 10:23:26] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 10:24:59] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 10:25:10] | UserAccount_ID: 1 | UserID: 14 | Action: /dashboard | 
[2023-10-12 10:35:29] | UserAccount_ID: 1 | UserID: 14 | Action: /dashboard | 
[2023-10-12 10:36:01] | UserAccount_ID: 1 | UserID: 14 | Action: /dashboard | 
[2023-10-12 10:39:32] | UserAccount_ID: 1 | UserID: 14 | Action: /dashboard | 
[2023-10-12 10:40:36] | UserAccount_ID: 1 | UserID: 14 | Action: /dashboard | 
[2023-10-12 10:40:37] | UserAccount_ID: 1 | UserID: 14 | Action: /dashboard | 
[2023-10-12 10:40:43] | UserAccount_ID: 1 | UserID: 14 | Action: /dashboard | 
[2023-10-12 10:41:18] | UserAccount_ID: 1 | UserID: 14 | Action: /dashboard | 
[2023-10-12 10:42:06] | UserAccount_ID: 1 | UserID: 14 | Action: /products | 
[2023-10-12 10:42:08] | UserAccount_ID: 1 | UserID: 14 | Action: /logout | 
[2023-10-12 10:42:08] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 10:42:14] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test1@gmail.com | password: ******** | 
[2023-10-12 10:42:38] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test111@gmail.com | password: ******** | 
[2023-10-12 10:42:44] | UserAccount_ID: 1 | UserID: NULL | Action: /register | 
[2023-10-12 10:43:04] | UserAccount_ID: 1 | UserID: NULL | Action: /register | firstname: dsadddd | lastname: sdadddd | email: test333@gmail.com | password: ******** | password_confirm: ******** | street: dddddd | zipcode: ddddddd | city: dddddddd | 
[2023-10-12 10:43:05] | UserAccount_ID: 1 | UserID: NULL | Action: /login | 
[2023-10-12 10:43:18] | UserAccount_ID: 1 | UserID: NULL | Action: /login | email: test333@gmail.com | password: ******** | 
[2023-10-12 10:43:18] | UserAccount_ID: 1 | UserID: 17 | Action: / | 
[2023-10-12 10:43:23] | UserAccount_ID: 1 | UserID: 17 | Action: /dashboard | 
[2023-10-12 10:43:43] | UserAccount_ID: 1 | UserID: 17 | Action: /dashboard | 
[2023-10-12 10:44:01] | UserAccount_ID: 1 | UserID: 17 | Action: /dashboard | 
[2023-10-12 11:27:58] | UserAccount_ID: 1 | UserID: 17 | Action: /dashboard | 
[2023-10-12 11:28:42] | UserAccount_ID: 1 | UserID: 17 | Action: /dashboard | 
[2023-10-12 11:29:10] | UserAccount_ID: 1 | UserID: 17 | Action: /dashboard | 
[2023-10-12 11:29:26] | UserAccount_ID: 1 | UserID: 17 | Action: /dashboard | 
[2023-10-12 11:35:37] | UserAccount_ID: 1 | UserID: 17 | Action: /dashboard | 
[2023-10-12 13:12:44] | UserAccount_ID: 1 | UserID: 17 | Action: / | 
[2023-10-12 15:02:55] | UserAccount_ID: 1 | UserID: 17 | Action: /add-to-cart/1 | 
[2023-10-12 15:02:55] | UserAccount_ID: 1 | UserID: 17 | Action: /add-to-cart/1 | 
[2023-10-12 15:02:55] | UserAccount_ID: 1 | UserID: 17 | Action: /add-to-cart/1 | 
